location,subject,time,value
United States,Public Security,1992,1.829292917
United States,Public Services,1992,8.278406129
United States,Public Services,1992,8.278406129
United States,Social protection,1992,7.607552965
United States,Social protection,1992,7.607552965
United States,Culture & Religion,1993,0.286763298
United States,Culture & Religion,1993,0.286763298
United States,Defence,1993,4.435816911
United States,Defence,1993,4.435816911
United States,Economic Aaffairs,1993,3.85411367
United States,Economic Aaffairs,1993,3.85411367
United States,Education,1993,5.823739068
United States,Education,1993,5.823739068
United States,Environment,1993,0
United States,Environment,1993,0
United States,Health,1993,6.297690375
United States,Health,1993,6.297690375
United States,Housing InFrancestructure,1993,0.728444998
United States,Housing InFrancestructure,1993,0.728444998
United States,Public Security,1993,1.87359371
United States,Public Security,1993,1.87359371
United States,Public Services,1993,7.98826182
United States,Public Services,1993,7.98826182
United States,Social protection,1993,7.520099339
United States,Social protection,1993,7.520099339
United States,Culture & Religion,1994,0.284399462
United States,Culture & Religion,1994,0.284399462
United States,Defence,1994,4.039310652
United States,Defence,1994,4.039310652
United States,Economic Aaffairs,1994,3.744427517
United States,Economic Aaffairs,1994,3.744427517
United States,Education,1994,5.779026506
United States,Education,1994,5.779026506
United States,Environment,1994,0
United States,Environment,1994,0
United States,Health,1994,6.371943629
United States,Health,1994,6.371943629
United States,Housing InFrancestructure,1994,0.687636849
United States,Housing InFrancestructure,1994,0.687636849
United States,Public Security,1994,1.891268788
United States,Public Security,1994,1.891268788
United States,Public Services,1994,7.734559166
United States,Public Services,1994,7.734559166
United States,Social protection,1994,7.31204561
United States,Social protection,1994,7.31204561
United States,Culture & Religion,1995,0.290654444
United States,Culture & Religion,1995,0.290654444
United States,Defence,1995,3.748623679
United States,Defence,1995,3.748623679
United States,Economic Aaffairs,1995,3.549045263
United States,Economic Aaffairs,1995,3.549045263
United States,Education,1995,5.896891377
United States,Education,1995,5.896891377
United States,Environment,1995,0
United States,Environment,1995,0
United States,Health,1995,6.53160791
United States,Health,1995,6.53160791
United States,Housing InFrancestructure,1995,0.713387835
United States,Housing InFrancestructure,1995,0.713387835
United States,Public Security,1995,1.930277291
United States,Public Security,1995,1.930277291
United States,Public Services,1995,7.897589829
United States,Public Services,1995,7.897589829
United States,Social protection,1995,7.25050823
United States,Social protection,1995,7.25050823
United States,Culture & Religion,1996,0.294083627
United States,Culture & Religion,1996,0.294083627
United States,Defence,1996,3.573694043
United States,Defence,1996,3.573694043
United States,Economic Aaffairs,1996,3.489021719
United States,Economic Aaffairs,1996,3.489021719
United States,Education,1996,5.862313737
United States,Education,1996,5.862313737
United States,Environment,1996,0
United States,Environment,1996,0
United States,Health,1996,6.520322745
United States,Health,1996,6.520322745
United States,Housing InFrancestructure,1996,0.700050241
United States,Housing InFrancestructure,1996,0.700050241
United States,Public Security,1996,1.945073046
United States,Public Security,1996,1.945073046
United States,Public Services,1996,7.648866077
United States,Public Services,1996,7.648866077
United States,Social protection,1996,7.090100707
United States,Social protection,1996,7.090100707
United States,Culture & Religion,1997,0.297894201
United States,Culture & Religion,1997,0.297894201
United States,Defence,1997,3.30803404
United States,Defence,1997,3.30803404
United States,Economic Aaffairs,1997,3.364440694
United States,Economic Aaffairs,1997,3.364440694
United States,Education,1997,5.846828093
United States,Education,1997,5.846828093
United States,Environment,1997,0
United States,Environment,1997,0
United States,Health,1997,6.382090485
United States,Health,1997,6.382090485
United States,Housing InFrancestructure,1997,0.650779966
United States,Housing InFrancestructure,1997,0.650779966
United States,Public Security,1997,1.941332795
United States,Public Security,1997,1.941332795
United States,Public Services,1997,7.345610379
United States,Public Services,1997,7.345610379
United States,Social protection,1997,6.831441885
United States,Social protection,1997,6.831441885
United States,Culture & Religion,1998,0.297565867
United States,Culture & Religion,1998,0.297565867
United States,Defence,1998,3.097191414
United States,Defence,1998,3.097191414
United States,Economic Aaffairs,1998,3.37840817
United States,Economic Aaffairs,1998,3.37840817
United States,Education,1998,5.904949201
United States,Education,1998,5.904949201
United States,Environment,1998,0
United States,Environment,1998,0
United States,Health,1998,6.178936196
United States,Health,1998,6.178936196
United States,Housing InFrancestructure,1998,0.603469539
United States,Housing InFrancestructure,1998,0.603469539
United States,Public Security,1998,1.969480019
United States,Public Security,1998,1.969480019
United States,Public Services,1998,6.993125427
United States,Public Services,1998,6.993125427
United States,Social protection,1998,6.696314733
United States,Social protection,1998,6.696314733
United States,Culture & Religion,1999,0.295380147
United States,Culture & Religion,1999,0.295380147
United States,Defence,1999,3.069243286
United States,Defence,1999,3.069243286
United States,Economic Aaffairs,1999,3.604432358
United States,Economic Aaffairs,1999,3.604432358
United States,Education,1999,5.955588271
United States,Education,1999,5.955588271
United States,Environment,1999,0
United States,Environment,1999,0
United States,Health,1999,6.061856023
United States,Health,1999,6.061856023
United States,Housing InFrancestructure,1999,0.576038306
United States,Housing InFrancestructure,1999,0.576038306
United States,Public Security,1999,2.007317905
United States,Public Security,1999,2.007317905
United States,Public Services,1999,6.538378507
United States,Public Services,1999,6.538378507
United States,Social protection,1999,6.540147243
United States,Social protection,1999,6.540147243
United States,Culture & Religion,2000,0.306299454
United States,Culture & Religion,2000,0.306299454
United States,Defence,2000,2.972586449
United States,Defence,2000,2.972586449
United States,Economic Aaffairs,2000,3.640339063
United States,Economic Aaffairs,2000,3.640339063
United States,Education,2000,6.041463564
United States,Education,2000,6.041463564
United States,Environment,2000,0
United States,Environment,2000,0
United States,Health,2000,6.066296086
United States,Health,2000,6.066296086
United States,Housing InFrancestructure,2000,0.528740843
United States,Housing InFrancestructure,2000,0.528740843
United States,Public Security,2000,2.029458727
United States,Public Security,2000,2.029458727
United States,Public Services,2000,6.245779221
United States,Public Services,2000,6.245779221
United States,Social protection,2000,6.466290838
United States,Social protection,2000,6.466290838
United States,Culture & Religion,2001,0.321534004
United States,Culture & Religion,2001,0.321534004
United States,Defence,2001,3.100506439
United States,Defence,2001,3.100506439
United States,Economic Aaffairs,2001,3.825970671
United States,Economic Aaffairs,2001,3.825970671
United States,Education,2001,6.298920925
United States,Education,2001,6.298920925
United States,Environment,2001,0
United States,Environment,2001,0
United States,Health,2001,6.605677377
United States,Health,2001,6.605677377
United States,Housing InFrancestructure,2001,0.547034477
United States,Housing InFrancestructure,2001,0.547034477
United States,Public Security,2001,2.117867546
United States,Public Security,2001,2.117867546
United States,Public Services,2001,6.114550665
United States,Public Services,2001,6.114550665
United States,Social protection,2001,6.678114831
United States,Social protection,2001,6.678114831
United States,Culture & Religion,2002,0.330612892
United States,Culture & Religion,2002,0.330612892
United States,Defence,2002,3.431677041
United States,Defence,2002,3.431677041
United States,Economic Aaffairs,2002,3.802794885
United States,Economic Aaffairs,2002,3.802794885
United States,Education,2002,6.359950968
United States,Education,2002,6.359950968
United States,Environment,2002,0
United States,Environment,2002,0
United States,Health,2002,6.975361759
United States,Health,2002,6.975361759
United States,Housing InFrancestructure,2002,0.589445177
United States,Housing InFrancestructure,2002,0.589445177
United States,Public Security,2002,2.173942649
United States,Public Security,2002,2.173942649
United States,Public Services,2002,5.989040094
United States,Public Services,2002,5.989040094
United States,Social protection,2002,7.083277519
United States,Social protection,2002,7.083277519
United States,Culture & Religion,2003,0.316539329
United States,Culture & Religion,2003,0.316539329
United States,Defence,2003,3.799858159
United States,Defence,2003,3.799858159
United States,Economic Aaffairs,2003,3.83861554
United States,Economic Aaffairs,2003,3.83861554
United States,Education,2003,6.328607553
United States,Education,2003,6.328607553
United States,Environment,2003,0
United States,Environment,2003,0
United States,Health,2003,7.168249676
United States,Health,2003,7.168249676
United States,Housing InFrancestructure,2003,0.603672866
United States,Housing InFrancestructure,2003,0.603672866
United States,Public Security,2003,2.134140331
United States,Public Security,2003,2.134140331
United States,Public Services,2003,5.981100777
United States,Public Services,2003,5.981100777
United States,Social protection,2003,7.096618586
United States,Social protection,2003,7.096618586
United States,Culture & Religion,2004,0.306945227
United States,Culture & Religion,2004,0.306945227
United States,Defence,2004,3.917976105
United States,Defence,2004,3.917976105
United States,Economic Aaffairs,2004,3.710600206
United States,Economic Aaffairs,2004,3.710600206
United States,Education,2004,6.253753071
United States,Education,2004,6.253753071
United States,Environment,2004,0
United States,Environment,2004,0
United States,Health,2004,7.290176895
United States,Health,2004,7.290176895
